rank,country,user,affiliation,birth,rating,highest,match,win
501,IR,Sa1378,KhAsTeGaN,1999,2303,2303,5,0
503,JP,monolith,Y,1995,2302,2302,39,0
503,JP,maze1230,Keio University,2000,2302,2302,80,0
503,CN,Fop_zz,,,2302,2302,12,0
506,JP,j_gui0121,e-seikatsu,1994,2300,2359,43,0
507,JP,tossy,,1993,2299,2373,70,0
508,UA,arsijo,,2000,2298,2298,4,0
508,CA,imaxblue,,2002,2298,2298,13,0
510,RO,bogdan10bos,,2000,2297,2396,11,0
510,SE,Xylofo,,1997,2297,2297,3,0
510,JP,Misteer,The University of Tokyo,1998,2297,2297,42,0
510,KR,x0000ai,,,2297,2378,11,0
514,JP,abc050,Tokyo Institute of Technology,,2296,2296,73,0
514,CN,goldgenius,,,2296,2296,8,0
516,VN,ngochai,NTU,1994,2295,2406,13,0
516,RU,sokian,MLW,1992,2295,2337,9,0
518,CN,csy2005,18724019538,2005,2294,2325,30,0
519,HK,microtony,,,2292,2376,12,0
519,JP,b2563125,,2004,2292,2292,19,0
521,CZ,wave,,1997,2290,2517,10,0
522,JP,nakano,Kyoto University,,2289,2289,32,0
522,CN,Vegetable,,,2289,2294,7,0
524,BR,ffao,,,2288,2288,5,0
524,TW,darry140,,1999,2288,2288,3,0
526,PL,krey,University of Wroclaw,1995,2285,2285,7,0
527,SG,jacobtpl,,,2283,2283,7,0
527,JP,yamunaku,Kyoto University,1998,2283,2285,36,0
529,CN,wangyuji,,2002,2282,2352,5,0
530,RU,Elshiko,,,2281,2281,8,0
530,IR,MMahdi,M.Mahdi,1997,2281,2281,5,0
530,IR,matrix,,,2281,2281,4,0
533,UA,Danylo1999,Lviv NU,1999,2280,2280,38,0
534,JP,moririn2528,Kyoto University,2000,2279,2279,65,0
534,CN,ljt12138,Taiyuan NO.5 High School,2001,2279,2285,20,0
536,TH,zoomswk,,,2278,2278,10,0
537,CN,Ivlleiooq,,2017,2277,2312,4,0
537,CN,jiangshibiao,,1999,2277,2277,4,0
539,CN,codefestival,,2001,2273,2273,4,0
540,PL,dj3500,EPFL,1990,2272,2291,8,0
540,PL,FCB1234,,2000,2272,2292,6,0
540,CN,EntropyIncreaser,The Affiliated High School of Peking University,2003,2272,2272,7,0
543,BY,netman,Belarusian SUIR,1997,2271,2370,8,0
544,VN,tanphatls987,,1998,2270,2270,37,0
544,IR,shayanp,,2002,2270,2270,15,0
546,IR,Akbari,,2000,2269,2269,4,0
546,JP,TMJN,木組みの街,2002,2269,2269,34,0
548,JP,yosss,東京大学,1989,2268,2399,17,0
548,CZ,Morass,,1992,2268,2268,10,0
550,CN,ztzshiwo,,2001,2267,2267,11,0
550,JP,tubuann,University of Aizu,2000,2267,2267,28,0
552,CN,stdcall,,2001,2266,2282,19,0
553,JP,not,The University of Tokyo,1991,2264,2321,9,0
553,JP,ei13333,Shizuoka University,1997,2264,2498,97,0
553,CN,noname512,,,2264,2264,8,0
556,SG,oneplusone,,1995,2263,2263,2,0
557,JP,ryoissy,Waseda University,1995,2261,2456,73,0
558,JP,yaketake08,睡眠,1994,2259,2291,47,0
558,TW,bigelephant29,,1994,2259,2279,15,0
560,UA,Trumen,,1994,2258,2258,7,0
561,RO,Andrei1998,,,2257,2434,10,0
562,CN,Nero,15757125414,1994,2256,2539,23,0
562,RO,EmanuelNrx,,2001,2256,2260,18,0
564,RU,SYury,MIPT,,2255,2422,7,0
565,RU,gchebanov,AimTech,1993,2254,2254,9,0
565,CN,DOFYPXY,,2001,2254,2254,21,0
567,RU,ShadowLight,,2000,2253,2334,14,0
568,JP,olphe,Tokyo University of Agriculture and Technology,1998,2252,2412,87,0
568,CN,FoolMike,,,2252,2252,4,0
570,JP,ichyo,社会人,,2250,2528,59,0
570,RU,den,,,2250,2250,15,0
572,KR,HYEA,Nexon,1998,2247,2247,3,0
573,JP,MMNMM,,,2245,2305,78,0
574,CN,Hezhu,,,2243,2243,6,0
575,TJ,EliteWantsYou,,2000,2242,2242,13,0
576,RU,sankear,MSU,,2239,2239,4,0
576,RU,meshanya,,1994,2239,2239,8,0
576,BY,gepardo,,,2239,2239,4,0
579,FI,mangolassi,University of Helsinki,1999,2238,2342,7,0
580,US,tloinuy,,,2237,2255,23,0
581,JP,pachicobue,The University of Tokyo,1995,2236,2276,50,0
582,KR,woqja125,???,,2235,2256,12,0
582,BY,fedosik,,,2235,2324,27,0
584,KR,functionx,,1997,2233,2233,4,0
584,TW,briansu,,2001,2233,2233,12,0
586,CN,TankEngineer,Shanghai Jiao Tong University,,2232,2232,1,0
587,CN,scpointer,,,2229,2229,4,0
587,IR,smss,,,2229,2336,8,0
587,CN,Anoxx,',,2229,2235,9,0
587,CN,Great_Influence,Yali Middle School,2001,2229,2229,20,0
591,IR,mrMaster,,2000,2226,2261,12,0
592,HK,percywtc,The Chinese University of Hong Kong ,1999,2225,2225,8,0
593,RU,return_my_2007,,,2224,2245,28,0
594,CN,kevinshuai,,,2222,2222,15,0
594,CN,xzy,,,2222,2222,11,0
596,CN,liouzhou_101,liouzhou_101,,2221,2304,29,0
596,JP,ogino,,,2221,2221,14,0
598,JP,takamoto,,1991,2220,2269,41,0
598,CN,panole,,2002,2220,2220,7,0
598,CN,zzj2000,,,2220,2220,7,0
601,FI,zscefn,University of Helsinki,1997,2218,2229,6,0
602,RU,Burunduk1,,1989,2216,2216,3,0
603,RO,retrograd,,1997,2215,2267,8,0
603,RU,darnley,SPbAU,1987,2215,2215,5,0
605,CN,lzw4896s,,1998,2213,2213,25,0
606,CN,Heltion,Zhejiang University,1999,2212,2212,10,0
606,KR,SoulTch,Korea University,1998,2212,2212,12,0
608,JP,NMLibrary,The University of Tokyo,1995,2211,2281,33,0
608,CN,illyasviel,,2002,2211,2211,7,0
610,AU,Antiforest,,,2210,2210,3,0
610,IR,Kuzey,,,2210,2210,10,0
612,JP,ush,OPT Inc.,1986,2209,2219,21,0
612,JP,luma,うぇ,2000,2209,2231,56,0
612,CN,dsgsjk,Shandong Lanxiang Senior Technical school,,2209,2209,25,0
615,BR,tfg,,1997,2208,2208,28,0
616,CN,Ephemeral,,2002,2207,2207,16,0
616,RU,savacska,Chelyabinsk,2001,2207,2207,20,0
618,CN,AHWHRKY,,,2206,2206,11,0
619,BD,tasmeemreza,nothing,2001,2204,2204,29,0
619,JP,nxteru,SU-PRO,2001,2204,2316,46,0
621,JP,yukim,ホームズ探偵学院,,2203,2210,22,0
621,JP,yamad,Waseda University,1996,2203,2291,79,0
621,JP,gigime,,,2203,2301,53,0
624,JP,ukikagi,Google,1993,2200,2252,37,0
624,JP,natrium,University of Tokyo,1993,2200,2226,11,0
624,CN,t3cmax,,,2200,2200,15,0
624,RO,adrianbudau,Universiy of Bucharest,1993,2200,2242,5,0
624,CN,jhdjames37,,,2200,2200,3,0
629,CN,bx2k,Tsinghua University,,2199,2199,10,0
630,CN,Joker_,CDQZ,2002,2198,2198,5,0
631,HR,abeker,,1998,2196,2359,20,0
631,RU,eli,国立音ノ木坂学院,1993,2196,2196,3,0
633,JP,iehn,"Recruit Communications Co., Ltd.",1987,2195,2328,49,0
633,FI,pllk,,,2195,2245,14,0
633,IR,aryansm,,2000,2195,2195,23,0
636,JP,eiya,Tokyo Institute of Technology,2000,2194,2259,72,0
636,RU,Filyan,,,2194,2278,64,0
638,JP,nebukuro09,,,2192,2227,62,0
638,RU,Aksenov239,,,2192,2192,4,0
638,CN,Gloid,,2002,2192,2192,14,0
638,HK,hjnan,贺指导,2003,2192,2192,3,0
642,CN,zhoushuyu,,,2191,2191,10,0
643,US,behzad_nouri,,,2188,2318,28,0
643,IN,namelessmonster,,,2188,2188,22,0
645,CN,t90tank,,,2187,2187,2,0
646,SG,LiChenKoh,,,2185,2227,14,0
646,KZ,bekzhan29,,1997,2185,2266,12,0
646,CN,Blue233333,,2001,2185,2185,22,0
649,JP,hamayanhamayan,PFU,1993,2184,2360,62,0
649,CN,Wuvin,,,2184,2241,4,0
651,IN,satyaki3794,Directi,1994,2183,2265,24,0
651,RU,white,,1997,2183,2183,3,0
653,JP,amano,y,,2181,2372,40,0
654,JP,kurowassann,The University of Tokyo,1996,2180,2180,36,0
654,RU,dragonic,Moscow Institute of Physics and Technology,1996,2180,2180,10,0
656,JP,atetubou,,,2179,2179,3,0
656,IN,praran26,IIT (BHU) Varanasi,1998,2179,2179,16,0
656,IN,bk2dcradle,"BITS Pilani, Pilani",1996,2179,2211,15,0
656,IN,Sumeet_Varma,,1996,2179,2179,4,0
656,RU,Pasha,,,2179,2179,4,0
656,RO,alexpetrescu,,2000,2179,2210,13,0
656,CN,Cydiater,,2000,2179,2179,15,0
663,RU,dans,,1996,2177,2177,2,0
663,EE,Andres_Unt,,1996,2177,2239,25,0
663,CN,caeious,Fipona's dream,1926,2177,2177,18,0
666,CN,yylidiw,,2000,2176,2176,6,0
667,CN,Yukimai,,1900,2174,2174,3,0
667,IR,azadi,Allame Helli ,,2174,2174,8,0
667,CN,liuzhangfeiabc,,2001,2174,2174,12,0
670,CN,liumy2010,,,2173,2173,7,0
671,US,spencer,,,2172,2262,20,0
672,JP,qnighy,"Wantedly, Inc.",1993,2171,2171,5,0
673,JP,chaemon,kyoto,1986,2170,2221,61,0
674,DO,cjtoribio,,,2169,2169,9,0
675,JP,eitaho,taho-n,,2168,2168,20,0
675,CN,zyding,,,2168,2168,16,0
677,JP,ten986,Kyoto University,1997,2167,2167,63,0
678,JP,primenumber,LeapMind,1994,2166,2171,32,0
678,TW,yp155136,National Taiwan University,2000,2166,2175,12,0
678,CN,bluestocking,Changjun High School,2001,2166,2166,9,0
678,CN,hg_pt,,1997,2166,2256,6,0
682,CN,Newnode,,1999,2165,2165,1,0
683,CN,hld67890,,,2164,2205,9,0
684,JP,potoooooooo,,,2163,2163,37,0
685,RU,vyacheslav,,1994,2162,2344,13,0
685,ID,athin,National University of Singapore,1995,2162,2265,10,0
687,UA,AlCash,Snap Inc,1990,2161,2161,1,0
687,RU,andrewzta,SPb ITMO University,1981,2161,2290,5,0
687,CN,absi2011,,,2161,2161,5,0
690,US,xiaowuc1,,,2160,2307,18,0
691,VN,mofk,National University of Singapore,1999,2159,2159,3,0
691,JP,piczaw,The University of Tokyo,1999,2159,2200,47,0
691,CN,zhouzhendong2,,,2159,2159,8,0
694,CN,qwertier,Harbin Institute of Technology,1997,2158,2158,5,0
694,JP,noimi,The University of Tokyo,2000,2158,2158,32,0
694,CN,gtrhetr,,,2158,2158,4,0
694,DE,lumibons,TU Munich,,2158,2158,2,0
698,CN,akovski,Tsinghua University,1900,2157,2250,12,0
698,JP,mayoko,東京大学,1994,2157,2284,22,0
698,JP,imulan,,1995,2157,2173,35,0
698,KR,GGOSinon,,,2157,2157,9,0
698,CU,gilcu3,,1992,2157,2157,7,0
698,HK,Sampson,The Chinese University of Hong Kong,1995,2157,2157,3,0
704,JP,satos,京大学,,2156,2369,22,0
705,CN,liu_runda,,,2154,2323,11,0
706,JP,iwashi31,SoundHound Inc.,1991,2152,2214,89,0
707,JP,LayCurse,Kyoto University,,2151,2303,46,0
708,AU,IO2I839,,2003,2149,2149,15,0
709,AU,EvgeniSergeev,The University of Melbourne,1986,2148,2264,23,0
709,VE,lmn0x4F,,1994,2148,2148,9,0
709,BG,espr1t,Sofia University,1987,2148,2148,13,0
709,JP,Kiri8128,,1982,2148,2148,25,0
713,CN,wucstdio,,2003,2147,2147,9,0
714,JP,maspy,https://maspypy.com,1986,2146,2154,11,0
715,KZ,Speedster,Kazakh-British TU,1998,2144,2506,37,0
715,CN,zhoutb,,2002,2144,2144,8,0
717,RO,georgerapeanu,,2003,2140,2214,18,0
717,RU,mzuev,,1997,2140,2254,9,0
719,RU,yarrr,,1992,2139,2153,10,0
720,JP,physics0523,正義の魔法少女物理好き,,2138,2213,88,0
720,HR,satja,,1991,2138,2138,13,0
722,IN,akulsareen,BITS Pilani,1995,2137,2175,13,0
722,TW,pr3pony,National Taiwan University,1999,2137,2137,34,0
724,KR,jh05013,KAIST,1998,2136,2136,8,0
725,RU,Jatana,,2002,2135,2274,34,0
726,KR,kjp4155,,1997,2134,2223,14,0
726,BG,v_haralampiev,,,2134,2188,6,0
728,JP,shiatsumat,,1996,2133,2176,11,0
729,IR,SeyedParsa,,1997,2132,2132,6,0
730,PL,Vax,University of Warsaw,1996,2131,2148,16,0
731,PL,JKS,MIMUW,1995,2130,2130,9,0
731,CN,chaojidouding,,,2130,2130,15,0
733,JP,autumn_eel,,2003,2129,2174,97,0
733,AU,I3MNIX,Monash University,,2129,2195,22,0
735,CN,cicada,,,2128,2128,5,0
735,CN,Meple,,,2128,2128,16,0
735,CN,liu_zhan,,,2128,2128,11,0
738,JP,lyoz,-,,2127,2162,57,0
738,BD,rubabredwan,,2003,2127,2199,18,0
740,PL,piob,Jagiellonian University,1993,2126,2126,2,0
740,CN,TearsFreeze,,,2126,2126,3,0
742,CN,zkx06111,,,2125,2219,17,0
743,JP,ymatsux,Google US,1985,2123,2219,24,0
743,CN,chentong,,1999,2123,2137,26,0
745,RU,glebushka98,,1998,2122,2193,10,0
745,CN,xzkkjm_,,1926,2122,2122,8,0
747,UA,adamant,,,2121,2234,21,0
747,CN,rxdoi,,,2121,2121,3,0
747,RU,grphil,grphil,2000,2121,2121,2,0
747,MD,Rudy69,Cabinetul de matesha,2001,2121,2121,27,0
747,CN,Ajatar,,,2121,2121,8,0
747,RU,qoo2p5,,,2121,2121,9,0
753,CN,Dream_Reality,,2000,2120,2133,3,0
753,TW,nonamefour0210,National Taiwan University,2000,2120,2120,4,0
753,CN,luhong,,,2120,2120,10,0
756,US,spencercompton,,,2119,2360,15,0
756,CN,cxt,,2002,2119,2119,3,0
758,CN,wdyhy,wu,2000,2118,2123,14,0
759,RU,AlexeyEnkov,,1989,2117,2117,13,0
760,CN,Winniechen,,2002,2116,2116,10,0
761,VN,rantd,The University of Tokyo,,2115,2115,33,0
762,JP,flowlight,社会人,,2113,2113,6,0
762,JP,somq14,,,2113,2118,37,0
762,GE,khokho,,2000,2113,2165,17,0
762,CA,Neil,University of Toronto,1994,2113,2168,26,0
766,JP,sansen,,,2112,2165,30,0
767,JP,furuya1223,Osaka University,1995,2111,2306,78,0
768,VN,flashmt,,1993,2110,2110,8,0
768,CN,flukehn,,,2110,2110,19,0
770,TW,suiyuan2009,,1920,2108,2224,39,0
771,RU,george_s,SPbSU,1996,2107,2135,8,0
772,KR,jiwon0522,,1999,2106,2150,53,0
772,CN,Ra1nbow,,2001,2106,2106,12,0
774,JP,hasi,KLab,1987,2105,2401,60,0
775,CN,trans,,,2103,2103,4,0
776,RU,StarCuriosity,,,2102,2102,16,0
777,CN,femsub,,,2101,2101,4,0
778,JP,assy,"HEROZ, Inc.",,2099,2122,14,0
778,BR,rsalesc,,1995,2099,2280,10,0
780,IN,hitman623,,1998,2098,2144,17,0
781,JP,threepipes_s,Retty.Inc,1992,2097,2104,24,0
782,JP,paruki, ,,2096,2096,24,0
782,TW,Jeffrey,,2000,2096,2096,12,0
782,CN,imathi,,,2096,2131,16,0
785,PE,alei,AlhepSoft,1919,2095,2117,18,0
786,UA,RAVEman,,1988,2093,2093,3,0
787,JP,Ryosuke839,SoundHound Inc.,,2092,2139,26,0
787,PL,rafiki,University of Wroclaw,1993,2092,2115,7,0
787,IR,hamidreza,,,2092,2108,6,0
787,RU,maximumSHOT,,,2092,2102,14,0
791,CN,zbw001,,,2090,2090,16,0
791,CN,zhou8888,Yali Middle School,,2090,2090,3,0
793,JP,hs484,Japan NEET University,,2089,2170,54,0
793,JP,GidroOttenok3797,,1999,2089,2135,13,0
795,CN,imalyd,,2006,2088,2119,12,0
795,JP,ngtkana,,1993,2088,2088,24,0
797,JP,Suibaka,Kyoto University,1996,2087,2087,56,0
797,JP,okaduki,Rabbit Horse,1994,2087,2189,70,0
797,CN,dingxiaoman,,2004,2087,2087,28,0
800,ZW,a616156,,2002,2086,2086,14,0
800,IR,Kalam,,2002,2086,2086,5,0
802,JP,kyuridenamida,社会人,1994,2085,2401,35,0
802,JP,Darsein,Google Japan G.K.,1990,2085,2160,13,0
802,CN,OYJason,,2002,2085,2085,8,0
805,CN,BSBandme,,1992,2084,2084,3,0
805,RO,Dariusicaa,CS Academy,1998,2084,2084,3,0
807,PL,ordyh,,,2083,2083,9,0
808,JP,tanakh,PEZY Computing,1982,2082,2406,63,0
809,TW,Ow1,,,2081,2132,17,0
809,JP,selpo,東京大学,1993,2081,2103,53,0
809,CN,Emma194,NFLS,2002,2081,2091,9,0
812,CN,reek,,,2080,2080,8,0
813,JP,aajisaka,Yahoo Japan Corporation,1986,2079,2102,24,0
814,JP,startcpp,3次元物体,,2078,2234,94,0
814,CN,hfctf0210,,2002,2078,2078,13,0
816,JP,gamelove765,Donuts Co. Ltd.,1995,2077,2151,29,0
816,TW,boook,,,2077,2077,4,0
816,BE,Nicolas16,Université Catholique de Louvain,1992,2077,2077,5,0
819,EG,khaledkee,Ain Shams University,1997,2076,2269,18,0
819,CN,ditoly,,,2076,2192,3,0
821,JP,seica,Saitama University,1997,2075,2075,68,0
821,JP,nejineji,,1993,2075,2091,38,0
823,JP,sugarrr,The University of Tokyo,1998,2074,2112,46,0
823,JP,jell,The University of Tokyo,2000,2074,2083,24,0
825,BG,Enchom,"MG ""Atanas Radev""",1998,2072,2370,5,0
825,JP,treeone,Kyushu University ICPC Challenge Club,,2072,2136,87,0
825,RU,Nerevar,Machine Learning Works,1988,2072,2072,4,0
825,ID,vincealek,,2001,2072,2088,13,0
829,CN,imxian,ZJU,,2070,2098,10,0
829,RO,alex99,,1999,2070,2075,18,0
831,JP,FF256grhy,田舎,,2069,2119,97,0
831,CN,xc01,XJ,2001,2069,2069,6,0
831,CN,Sakits,,,2069,2069,5,0
834,SG,meeeep,,,2068,2252,8,0
834,JP,inmir,titech,1995,2068,2073,49,0
836,JP,mikit,Tokyo Institute of Technology,1999,2067,2086,35,0
837,ID,Yehezkiel,,2001,2066,2132,29,0
837,JP,cinnamoroll,名古屋工業大学,1997,2066,2066,44,0
839,JP,knshnb,the University of Tokyo,1996,2065,2065,38,0
839,CA,KevinWan,,2002,2065,2065,4,0
841,CN,shdut,12,,2064,2094,24,0
841,RO,george_stelian,"""Mircea cel Batran"" National College, Constanta",1998,2064,2064,5,0
841,CN,Marco_L_T,,2001,2064,2211,10,0
844,PH,kevinsogo,NOI.PH,1991,2063,2063,1,0
844,RU,platypus179,,1999,2063,2063,8,0
846,KR,jwvg0425,Reality Reflection,1995,2062,2062,10,0
846,JP,mdj982,The University of Tokyo,1996,2062,2062,26,0
846,UA,kilotaras,,1992,2062,2062,8,0
849,JP,kusano,_,1985,2061,2306,66,0
849,CN,zjo_2001,吃鸡中学,2018,2061,2061,3,0
851,IN,already_last,Indian Institute of Technology Roorkee,1997,2060,2060,13,0
851,JP,kozima,Kyoto University,1982,2060,2163,25,0
853,CN,xianhaoming,,2019,2058,2058,4,0
853,CN,wzporz,,,2058,2064,7,0
855,JP,rapurasu,名古屋工業大学,,2057,2120,37,0
855,PL,PaPa,,,2057,2057,7,0
855,CN,DRA,,2003,2057,2062,27,0
858,CN,BackOnTrack,HF No.1 High School,2002,2056,2073,38,0
858,CN,Mstdream,13550324029,1998,2056,2056,6,0
860,HR,viliml,Croatia,1999,2055,2055,16,0
860,IR,Shayan_Jahan,,1999,2055,2109,5,0
860,BB,zxn,,,2055,2055,7,0
863,US,Kognition,University of Michigan - Ann Arbor,1997,2054,2054,12,0
864,JP,etonagisa,Kyoto University,1997,2053,2068,78,0
864,JP,Motsu_xe,The University of Tokyo,2000,2053,2053,29,0
864,IL,almogwald,,2003,2053,2053,4,0
867,JP,nokoTaro,msi,,2052,2124,24,0
867,JP,ogingin,University of Tokyo,1996,2052,2052,34,0
869,JP,ransewhale,Киотский Университет,1998,2051,2051,56,0
869,ID,prabowo,,1997,2051,2051,7,0
869,JP,xxkiritoxx,Tokyo Institute of Technology,1999,2051,2078,34,0
872,JP,Ktya_59,hoge,,2049,2049,46,0
872,JP,kcvlex,Tokyo Institute of Technology,1997,2049,2049,69,0
874,JP,rehu,,,2048,2048,22,0
875,JP,aaabbbcccddd,The University of Tokyo,1999,2047,2047,50,0
875,JP,xuzijian629,う　し　た　ぷ　に　き　あ　王　国　笑,1996,2047,2047,36,0
877,JP,konjo,IT企業,,2046,2225,50,0
877,JP,fine,Osaka University,,2046,2046,78,0
877,VN,lacitirc,HUS High School for Gifted Student,2002,2046,2046,8,0
880,CN,fengsuiyan,Zhejiang University,,2045,2081,15,0
880,US,AkshajK,Massachusetts Institute of Technology,2000,2045,2060,5,0
882,RO,popovicirobert,,2001,2044,2044,23,0
883,JP,cos,Kyoto University,,2043,2065,11,0
883,JP,ctyl, ,1991,2043,2254,70,0
883,BY,kimden,Belarusian SU,1998,2043,2043,6,0
883,RU,segorov,HSE,1999,2043,2060,16,0
887,TR,erdemkiraz,,1998,2042,2042,7,0
887,IN,Ashishgup,BITS Pilani Hyderabad,1998,2042,2097,38,0
887,CN,RobeZH,,,2042,2042,13,0
887,CN,WG6101N,XTYZ,2003,2042,2042,5,0
891,PL,cuber2460,,1999,2041,2068,6,0
892,ID,kadalbonek,Institut Teknologi Bandung,1996,2040,2040,11,0
892,US,sillycross,,,2040,2069,3,0
894,JP,sune2,,1991,2039,2039,10,0
894,JP,mikecat,mixC++,,2039,2146,15,0
896,RU,flyrise,,1998,2038,2076,11,0
896,PL,buko,,1988,2038,2052,28,0
896,CN,bigcat,,,2038,2054,11,0
899,RU,komendart,,1998,2037,2037,5,0
899,JP,int_cl,,1991,2037,2037,58,0
899,CN,QuartZ_Z,Shantou Jinshan Middle School,,2037,2037,33,0
902,HK,IanWong,,1999,2036,2086,12,0
902,BR,FMota,,,2036,2252,47,0
902,AM,LeMur,,1999,2036,2092,24,0
905,PL,MicGor,,1998,2035,2035,9,0
906,CN,ion,SCAU,1996,2034,2060,17,0
906,JP,emthrm,,,2034,2034,30,0
908,JP,koyumeishi,Japan NEET University,,2033,2270,66,0
908,US,arknave,,,2033,2033,16,0
910,JP,naoki2016,PAKEN,2003,2032,2159,63,0
910,BD,Arg_007,,1997,2032,2032,37,0
910,CN,mengbierr,,,2032,2032,18,0
913,JP,kzyKT,,1993,2030,2216,99,0
913,CN,Amberframe,,,2030,2030,2,0
913,JP,shibh308,,2002,2030,2041,54,0
913,KR,Lawali,,1997,2030,2065,21,0
913,JP,yumeno_ukihashi,空集合,,2030,2071,8,0
918,JP,minaminao,University of Tsukuba,1997,2029,2053,47,0
918,CN,wygz,,2005,2029,2029,38,0
918,CN,Hometown,,,2029,2029,1,0
918,JP,drogskol,Kyoto University,1998,2029,2029,39,0
922,JP,Yoshioka,Facebook,1994,2028,2079,13,0
922,TR,Nitemare,,1999,2028,2028,8,0
922,CN,zawedx,,,2028,2028,7,0
922,CN,gzy_cjoier,123,1916,2028,2087,7,0
926,JP,machy,engineer,,2027,2047,26,0
926,JP,eukaryo,the University of Tokyo,,2027,2205,37,0
926,JO,Hasan0540,,1992,2027,2254,39,0
926,BD,Z0RR0,,1995,2027,2027,10,0
930,JP,yupotown,,,2026,2072,38,0
931,IR,AmSen,,2001,2025,2025,7,0
931,JP,MPL,,,2025,2025,28,0
931,RU,manoprenko,Saint Petersburg PhML 239,2000,2025,2025,4,0
931,US,qkxwsm,,2003,2025,2045,13,0
931,JP,Walking_The_Wire,,,2025,2025,2,0
936,JP,kshinya,"Medley, Inc.",1996,2024,2024,57,0
936,RU,eartemov,,1995,2024,2068,12,0
936,US,balakrishnan_v,Google,1984,2024,2175,60,0
939,JP,claw88,Tokyo University of Science,1997,2023,2023,85,0
939,CN,rushcheyo,The High School Affiliated to Anhui Normal University,2003,2023,2041,4,0
941,JP,tspcx,The University of Tokyo,,2022,2183,69,0
941,JP,TAB,Hokkaido University,1997,2022,2029,83,0
941,ID,afaji321,,1992,2022,2023,13,0
941,CN,robinliu,,2001,2022,2039,9,0
941,CN,Jiangkp,,,2022,2022,11,0
946,JP,femto16,,,2021,2241,54,0
946,IN,polingy,IIIT Delhi,1997,2021,2086,25,0
946,IN,abisheka,NIT Surat,1995,2021,2021,50,0
949,JP,zaki_,Kyoto University,1997,2020,2087,59,0
949,IN,sidhant,,1999,2020,2031,6,0
949,RU,kuchumov,,,2020,2020,1,0
949,JP,keymoon,本栖高校,2002,2020,2020,57,0
953,TW,spentplaying,NTU,,2019,2019,5,0
953,JP,rstoick,Tokyo Institute of Technology,1996,2019,2019,29,0
953,KR,platinant,,,2019,2196,12,0
953,RU,demidenko,,1992,2019,2019,4,0
953,CN,Zsnuo,,2001,2019,2019,13,0
953,JP,TAISA_,旭丘分校,2002,2019,2024,49,0
959,JP,addeight,,1999,2018,2062,36,0
960,JP,knk,,1990,2017,2017,56,0
960,VN,cheater2k,HUS High School for Gifted Students,2000,2017,2017,5,0
960,JP,EctoPlasma,TK,2001,2017,2017,27,0
960,CN,nocriz,Xi'an Jiaotong University,2002,2017,2111,5,0
964,JP,oyas,University of Tsukuba,1994,2016,2091,40,0
964,JP,hiromi_ayase,Peercast,1985,2016,2016,73,0
964,RU,ZhNV,,,2016,2022,6,0
964,IN,shubham__36,Indian Institute of Technology,1999,2016,2016,10,0
968,UA,BohdanPastuschak,Lviv NU,1998,2015,2015,25,0
968,CN,onion_cyc,,2001,2015,2129,17,0
968,JP,Pro_ktmr,大手前高校,2001,2015,2015,30,0
968,AR,lucasr,,,2015,2015,8,0
972,JP,iica,http://iica.fiaxus.net/,1982,2014,2054,55,0
972,JP,zaburo,東北大学,,2014,2046,53,0
972,JP,spica314,Mie University,1995,2014,2099,70,0
972,CN,lqybzx,,1997,2014,2014,6,0
972,US,Geothermal,Swarthmore College,2000,2014,2022,5,0
977,JP,shinike,,1991,2013,2019,31,0
977,JP,shiratty8,"Recruit Communications Co., Ltd.",1977,2013,2066,16,0
977,JP,ninja7,Tokyo Institute of Technology,1997,2013,2013,88,0
977,JP,hoxosh,DeNA,1983,2013,2087,64,0
977,CN,kiiiiii,,2000,2013,2051,3,0
977,HR,patrikpavic2,,2003,2013,2013,11,0
983,JP,hirokazu1020,,,2012,2103,84,0
983,JP,hiro116s,,1992,2012,2331,43,0
983,JP,Tsuta_J,Hokkaido University,1996,2012,2119,69,0
983,AR,ec24,Universidad Nacional de Cordoba,1996,2012,2086,20,0
983,JP,NASU41,Kyoto University,1997,2012,2098,60,0
983,ID,sergiovieri,,,2012,2012,5,0
989,CN,chenjb,,1997,2011,2011,3,0
989,JP,firiexp,The University of Electro-Communications,2000,2011,2011,35,0
991,TW,johnathan79717,,1990,2010,2128,18,0
992,LB,Antoine,,,2009,2040,15,0
993,JP,EmK, ,,2008,2008,6,0
993,JP,lrmystp,社会,1995,2008,2174,53,0
993,JO,Hiasat,,,2008,2018,35,0
993,RO,Juve45,Al. I. Cuza University of Iasi,1996,2008,2008,15,0
993,CN,bluefo,,1997,2008,2008,4,0
993,IR,LODB,,2001,2008,2008,10,0
993,IN,sarthak1220,IIT Roorkee,1998,2008,2008,10,0
1000,RU,toxzi,,1997,2007,2007,27,0
1000,GB,johntitor,,2001,2007,2007,4,0
1002,JP,polyomino,The University of Tokyo,,2006,2006,38,0
1002,AR,Brimix,,1997,2006,2006,8,0
1002,JP,Suunn,The University of Tokyo,1999,2006,2036,36,0
1005,KR,SebinKim,,2002,2005,2005,4,0
1005,JP,koikotya,Tokyo Institute of Technology,,2005,2005,47,0
1007,JP,bigdekopon,日本,,2004,2004,31,0
1007,JP,QCFium,Azabu High School,1980,2004,2004,30,0
1007,CN,Cirno_9baka,,,2004,2004,3,0
1010,JP,fumiphys,The University of Tokyo,1996,2003,2029,44,0
1010,IN,aryanc403,Indian Institute of Technology Kanpur,2000,2003,2003,15,0
